Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Despins     ;Hilaire   ;female;67;7/4/1956;161;74.8;78800;50 rue des Lacs              ;HOUILLES            ;118.658.911;38267
Faure       ;Pascaline ;female;58;4/21/1966;152;52.1;87280;54 rue Léon Dierx            ;LIMOGES             ;505.223.684;38268
Rhéaume     ;Searlas   ;male  ;84;6/27/1939;169;72.2;77340;57 rue de la Boétie          ;PONTAULT-COMBAULT   ;115.075.689;38269
Trottier    ;Ophelia   ;female;59;5/20/1964;160;54;91700;44 rue Sébastopol            ;SAINTE-GENEVIÈVE-DES;151.796.447;38270
Lanctot     ;Vernon    ;male  ;25;3/26/1999;174;78.5;69200;54 boulevard d'Alsace        ;VÉNISSIEUX          ;466.981.682;38271
Doyon       ;Auguste   ;male  ;57;6/27/1966;186;92.4;34080;58 rue de la Mare aux Carats ;MONTPELLIER         ;431.080.143;38272
Desrosiers  ;Amber     ;female;55;11/19/1968;162;79.8;93380;73 rue Clement Marot         ;PIERREFITTE-SUR-SEIN;171.633.847;38273
Duplessis   ;Pierpont  ;male  ;75;10/8/1948;163;97.8;97232;32 rue Michel Ange           ;LE LAMENTIN         ;559.494.897;38274
Senneville  ;Iven      ;male  ;77;6/7/1946;162;66.7;13003;32 rue Beauvau               ;MARSEILLE           ;445.151.425;38275
Pinneau     ;Patience  ;female;60;3/10/1964;155;93.7;37300;28 route de Lyon             ;JOUÉ-LÈS-TOURS      ;294.263.856;38276
Villeneuve  ;Marshall  ;male  ;23;2/1/2001;188;105.5;76120;84 boulevard Aristide Briand ;LE GRAND-QUEVILLY   ;242.220.364;38277
Boulanger   ;Leala     ;female;48;7/7/1975;171;86;94230;99 Chemin Du Lavarin Sud     ;CACHAN              ;183.686.945;38278
Barjavel    ;Céline    ;female;24;3/24/2000;170;77.5;53000;37 Place Napoléon            ;LAVAL               ;233.927.791;38279
Frappier    ;Delmare   ;female;22;4/21/2002;174;60.7;56600;40 Place Napoléon            ;LANESTER            ;228.283.577;38280
Paimboeuf   ;Lothair   ;male  ;85;11/12/1938;162;90.3;49300;34 rue Ernest Renan          ;CHOLET              ;247.384.330;38281
Guibord     ;Aubrey    ;male  ;76;10/7/1947;180;75.7;66000;27 rue Clement Marot         ;PERPIGNAN           ;424.763.916;38282
Davignon    ;Roux      ;female;55;1/4/1969;169;89.3;94220;36 place Maurice-Charretier  ;CHARENTON-LE-PONT   ;180.728.535;38283
Godin       ;Sargent   ;male  ;50;7/19/1973;168;105.2;97100;41 Rue du Limas              ;BASSE-TERRE         ;500.209.494;38284
Aubin       ;Esperanza ;female;71;6/14/1952;160;90.5;2000;3 Place Napoléon             ;LAON                ;313.608.508;38285
Brasseur    ;Agrican   ;male  ;28;7/4/1995;174;111;84000;58 Rue Joseph Vernet         ;AVIGNON             ;493.380.558;38286
Clavette    ;Florismart;male  ;51;5/20/1972;172;106.2;93000;99 avenue de l'Amandier      ;BOBIGNY             ;114.366.688;38287
Hachée      ;René      ;male  ;50;10/28/1973;179;69.2;6100;26 rue des Chaligny          ;NICE                ;455.532.444;38288
Lebrun      ;Mercer    ;male  ;34;4/19/1990;179;77.6;75004;26 rue Nationale             ;PARIS               ;127.717.571;38289
Moreau      ;Ermengardi;female;52;11/18/1971;157;65;38400;39 rue des Dunes             ;SAINT-MARTIN-D'HÈRES;425.389.903;38290
Fontaine    ;Alphonse  ;male  ;81;12/17/1942;163;81.7;91190;39 rue Saint Germain         ;GIF-SUR-YVETTE      ;188.334.183;38291
Forest      ;Evrard    ;male  ;47;10/21/1976;173;113.4;92390;66 place de Miremont         ;VILLENEUVE-LA-GARENN;133.586.184;38292
Coupart     ;Rive      ;female;20;10/17/2003;155;65.1;2000;20 Place Napoléon            ;LAON                ;372.380.657;38293
Beaulieu    ;Hilaire   ;female;51;5/8/1973;174;60.2;44100;66 place Stanislas           ;NANTES              ;266.826.600;38294
Sansouci    ;Leroy     ;male  ;43;6/26/1980;173;76.6;13400;21 rue de Lille              ;AUBAGNE             ;451.101.736;38295
Faubert     ;Bevis     ;male  ;42;7/3/1981;181;115.7;69330;42 Rue St Ferréol            ;MEYZIEU             ;436.557.861;38296
Beaupré     ;Océane    ;female;73;2/28/1951;166;71.5;6110;61 boulevard Aristide Briand ;LE CANNET           ;429.605.865;38297
Ménard      ;Amabella  ;female;61;11/30/1962;168;65.2;92100;50 cours Jean Jaures         ;BOULOGNE-BILLANCOURT;136.128.016;38298
Dubeau      ;Aubert    ;male  ;55;10/21/1968;185;79.4;94260;51 rue Isambard              ;FRESNES             ;107.328.874;38299
Tremblay    ;Jeoffroi  ;male  ;28;4/18/1996;169;99;38200;26 Place du Jeu de Paume     ;VIENNE              ;491.853.426;38300
Coulombe    ;Aubin     ;male  ;84;11/30/1939;176;76.9;63100;1 Rue de Strasbourg          ;CLERMONT-FERRAND    ;407.522.553;38301
Tisserand   ;Dominique ;female;33;8/28/1990;157;88.2;25200;52 rue Bonneterie            ;MONTBÉLIARD         ;309.730.777;38302
Émond       ;Vail      ;male  ;46;8/16/1977;171;90.3;33200;38 cours Jean Jaures         ;BORDEAUX            ;529.206.160;38303
Charbonneau ;Carine    ;female;27;9/26/1996;159;78.6;91350;78 Avenue des Tuileries      ;GRIGNY              ;172.895.675;38304
Gauvin      ;Sacripant ;male  ;78;2/23/1946;171;93.3;13010;29 cours Franklin Roosevelt  ;MARSEILLE           ;440.720.932;38305
Langlois    ;Gaspar    ;male  ;38;11/14/1985;172;64.9;31700;40 rue Marie de Médicis      ;BLAGNAC             ;586.577.291;38306
Chabot      ;Sophie    ;female;65;3/27/1959;156;71.7;34070;40 rue de la Mare aux Carats ;MONTPELLIER         ;476.664.240;38307
Laurent     ;Lance     ;male  ;19;5/15/2005;188;84.1;59800;7 Chemin Challet             ;LILLE               ;315.429.350;38308
Artois      ;Blanche   ;female;80;4/15/1944;159;108;19100;62 rue Grande Fusterie       ;BRIVE-LA-GAILLARDE  ;517.262.084;38309
Jobin       ;Margaux   ;female;38;6/8/1985;156;58.2;13100;25 rue Gontier-Patin         ;AIX-EN-PROVENCE     ;402.033.878;38310
Chesnay     ;Carolos   ;male  ;25;7/2/1998;185;102.4;95600;32 Avenue Millies Lacroix    ;EAUBONNE            ;166.237.387;38311
Morin       ;Rosemarie ;female;23;3/17/2001;172;85.6;3200;37 Rue Frédéric Chopin       ;VICHY               ;476.599.988;38312
Royer       ;Albertine ;female;35;4/23/1989;169;56.6;77176;55 rue du Président Roosevelt;SAVIGNY-LE-TEMPLE   ;159.765.513;38313
Hachée      ;Fiacre    ;male  ;36;5/14/1988;176;81;81000;99 Chemin des Bateliers      ;ALBI                ;556.075.705;38314
Dupuis      ;Joséphine ;female;68;8/28/1955;155;63.1;93270;20 avenue de Bouvines        ;SEVRAN              ;117.038.803;38315
Deblois     ;Leone     ;female;72;5/19/1951;164;56.5;94320;10 rue du Faubourg National  ;THIAIS              ;170.516.522;38316
de Chateaub ;Lundy     ;female;50;11/19/1973;164;52.1;13016;13 Quai des Belges           ;MARSEILLE           ;498.219.363;38317
Vernadeau   ;Nicholas  ;male  ;22;7/3/2001;186;85.3;13700;26 Rue de la Pompe           ;MARIGNANE           ;480.254.169;38318
Jolicoeur   ;Tearlach  ;male  ;77;9/21/1946;169;71.2;75005;58 rue Nationale             ;PARIS               ;154.659.991;38319
Saucier     ;Fletcher  ;male  ;61;2/9/1963;166;106;83140;48 avenue Jules Ferry        ;SIX-FOURS-LES-PLAGES;417.831.227;38320
Belisle     ;Delmar    ;male  ;36;10/14/1987;183;115.9;45160;22 Rue Roussy                ;OLIVET              ;262.011.345;38321
Parenteau   ;Ray       ;male  ;83;1/4/1941;166;97.2;59491;29 Place Charles de Gaulle   ;VILLENEUVE-D'ASCQ   ;317.809.868;38322
Bordeaux    ;Arno      ;male  ;66;11/27/1957;179;65.7;78300;90 rue de la Boétie          ;POISSY              ;173.484.897;38323
Berthelette ;Aurélie   ;female;56;8/3/1967;159;96.4;25200;51 rue Bonneterie            ;MONTBÉLIARD         ;303.007.261;38324
Turgeon     ;Donat     ;male  ;41;12/4/1982;167;79;57070;77 Rue St Ferréol            ;METZ                ;323.002.444;38325
Covillon    ;Hélène    ;female;55;6/11/1968;173;51.4;6220;8 avenue de Provence         ;VALLAURIS           ;484.594.330;38326
Séguin      ;Gilbert   ;male  ;64;10/2/1959;171;79.7;6130;64 avenue Ferdinand de Lessep;GRASSE              ;461.400.986;38327
Thériault   ;Genevre   ;female;71;10/27/1952;168;98;76130;28 rue des Coudriers         ;MONT-SAINT-AIGNAN   ;224.018.268;38328
Clavet      ;Jeanette  ;female;65;8/24/1958;170;101.2;35400;53 rue des Dunes             ;SAINT-MALO          ;297.938.024;38329
Gosselin    ;Saber     ;male  ;39;9/1/1984;188;64.4;14000;74 Chemin Du Lavarin Sud     ;CAEN                ;261.338.120;38330
Moquin      ;Angelique ;female;36;11/9/1987;171;96.5;97600;86 Rue de la Pompe           ;MAMOUDZOU           ;206.553.220;38331
Rocher      ;Laure     ;female;77;2/14/1947;153;78.2;75005;31 rue Nationale             ;PARIS               ;167.935.987;38332
Dubois      ;Talbot    ;male  ;21;9/27/2002;185;107.8;21200;61 Rue du Limas              ;BEAUNE              ;378.940.441;38333
Patel       ;Eulalie   ;female;55;5/9/1969;158;99.1;78800;19 rue des Lacs              ;HOUILLES            ;176.534.948;38334
Fouquet     ;Lucas     ;male  ;69;11/28/1954;173;79.4;30900;35 boulevard de Prague       ;NÎMES               ;480.960.853;38335
Boulé       ;Noémi     ;female;24;5/8/2000;154;82.6;59700;42 Rue de la Pompe           ;MARCQ-EN-BAROEUL    ;306.800.308;38336
Langlois    ;Montague  ;male  ;85;11/15/1938;180;71.4;91160;16 rue Léon Dierx            ;LONGJUMEAU          ;157.518.188;38337
Forest      ;Philippine;female;35;9/30/1988;174;70.4;80000;86 rue de Geneve             ;AMIENS              ;336.411.452;38338
Laberge     ;Eulalie   ;female;63;8/15/1960;172;60.9;63100;6 Rue de Strasbourg          ;CLERMONT-FERRAND    ;404.236.347;38339
Huot        ;Maryse    ;female;76;2/18/1948;169;104.7;92120;51 rue de la Mare aux Carats ;MONTROUGE           ;112.976.174;38340
Boutot      ;Victoire  ;female;69;7/30/1954;152;74.3;97500;72 rue de la Hulotais        ;SAINT-PIERRE-ET-MIQU;501.132.602;38341
Vertefeuille;Faustin   ;male  ;41;11/19/1982;169;77;94300;39 rue Marguerite            ;VINCENNES           ;105.465.043;38342
Busson      ;Caresse   ;female;43;6/1/1980;165;84.3;59170;32 boulevard Bryas           ;CROIX               ;396.800.486;38343
LaCaille    ;Laurence  ;female;50;11/7/1973;163;66.3;42100;83 rue du Château            ;SAINT-ÉTIENNE       ;416.924.646;38344
Jodoin      ;Bruno     ;male  ;61;1/21/1963;179;62.8;13200;64 Avenue De Marlioz         ;ARLES               ;158.722.634;38345
Labrosse    ;David     ;male  ;63;1/22/1961;186;69.5;53000;51 Place Napoléon            ;LAVAL               ;256.001.129;38346
Compagnon   ;Brigitte  ;female;35;10/1/1988;162;86.4;78100;74 rue du Château            ;SAINT-GERMAIN-EN-LAY;174.286.837;38347
Lamontagne  ;Burrell   ;male  ;61;3/2/1963;181;68.8;33300;21 cours Jean Jaures         ;BORDEAUX            ;551.344.353;38348
Poulin      ;Honore    ;female;57;7/31/1966;165;68.1;98800;82 Rue Roussy                ;NOUMÉA              ;371.314.886;38349
Turgeon     ;Burkett   ;male  ;26;9/26/1997;178;94.1;9000;14 rue Charles Corbeau       ;FOIX                ;514.706.792;38350
Paiement    ;Anne      ;female;35;2/5/1989;166;99.2;64700;76 avenue Voltaire           ;MAISONS-ALFORT      ;512.454.174;38351
Primeau     ;Maslin    ;male  ;73;5/8/1951;169;80.4;13007;56 cours Franklin Roosevelt  ;MARSEILLE           ;431.312.267;38352
Cantin      ;Huon      ;male  ;31;2/1/1993;180;75.3;35300;56 rue Isambard              ;FOUGÈRES            ;205.227.234;38353
Plouffe     ;Gabrielle ;female;41;1/22/1983;173;102.3;62100;42 Chemin Du Lavarin Sud     ;CALAIS              ;327.847.254;38354
LaCaille    ;Esmeraude ;female;61;2/9/1963;157;102.2;80080;11 rue de Geneve             ;AMIENS              ;305.911.981;38355
Rousseau    ;Albracca  ;female;49;11/26/1974;154;97.2;20000;91 Chemin des Bateliers      ;AJACCIO             ;422.868.520;38356
Bisaillon   ;Faye      ;female;65;4/28/1959;155;57.8;90000;1 rue Jean Vilar             ;BELFORT             ;339.186.790;38357
Bertrand    ;Travers   ;male  ;26;1/20/1998;188;101.2;95170;98 Cours Marechal-Joffre     ;DEUIL-LA-BARRE      ;129.763.862;38358
Jobin       ;Anaïs     ;female;72;6/26/1951;163;75.4;97450;1 avenue du Marechal Juin    ;SAINT-LOUIS         ;224.588.575;38359
Desruisseaux;Raina     ;female;28;11/18/1995;154;73.8;13011;9 boulevard de la Liberation ;MARSEILLE           ;447.309.943;38360
Vernadeau   ;Moore     ;male  ;64;8/5/1959;174;81.7;91160;51 rue Léon Dierx            ;LONGJUMEAU          ;162.530.473;38361
Duplanty    ;Aloin     ;male  ;37;4/11/1987;176;86.1;95000;38 rue de Penthièvre         ;PONTOISE            ;352.884.550;38362
Larocque    ;Aubrette  ;female;29;10/6/1994;161;75.1;91170;13 rue Marguerite            ;VIRY-CHÂTILLON      ;147.293.498;38363
Petit       ;Leala     ;female;69;12/16/1954;152;75.4;47000;16 rue Gontier-Patin         ;AGEN                ;545.704.234;38364
Duffet      ;Burkett   ;male  ;37;4/27/1987;185;96.8;43000;29 rue Adolphe Wurtz         ;LE PUY-EN-VELAY     ;404.774.686;38365
Talon       ;Arthur    ;male  ;71;2/25/1953;177;84.6;71300;46 Rue de Verdun             ;MONTCEAU-LES-MINES  ;325.997.780;38366
Vincent     ;Dominic   ;male  ;44;9/14/1979;171;95.4;13006;61 cours Franklin Roosevelt  ;MARSEILLE           ;406.285.941;38367
de Brisay   ;Eustache  ;male  ;20;1/17/2004;168;67.1;13014;99 boulevard de la Liberation;MARSEILLE           ;447.855.969;38368
Fremont     ;Bernard   ;male  ;74;5/24/1949;165;81.2;50000;35 avenue du Marechal Juin   ;SAINT-LÔ            ;243.893.487;38369
Lafrenière  ;Alita     ;female;61;6/1/1962;167;70.9;59280;98 rue de Lille              ;ARMENTIÈRES         ;317.041.213;38370
Doyon       ;Jean      ;male  ;56;10/29/1967;186;97.2;54500;83 avenue de Provence        ;VANDOEUVRE-LÈS-NANCY;376.199.695;38371
Déziel      ;Théophile ;male  ;26;7/25/1997;174;97.1;34000;56 Avenue des Pr'es          ;MONTPELLIER         ;441.582.993;38372
Patenaude   ;Halette   ;female;19;4/12/2005;168;49.7;34090;39 rue de la Mare aux Carats ;MONTPELLIER         ;406.820.836;38373
Plaisance   ;Avril     ;female;61;7/9/1962;158;62.8;6160;23 rue des Soeurs            ;JUAN-LES-PINS       ;492.552.123;38374
Rancourt    ;Melisande ;female;71;9/10/1952;162;49.1;68000;11 Place de la Gare          ;COLMAR              ;347.468.600;38375
Simon       ;Clarimunda;female;35;8/8/1988;167;59.5;94310;51 boulevard Amiral Courbet  ;ORLY                ;184.216.478;38376
Aubin       ;Vernon    ;male  ;81;9/25/1942;175;98.4;54300;21 rue de la République      ;LUNÉVILLE           ;335.427.072;38377
Méthot      ;Aceline   ;female;75;2/13/1949;158;89.7;94310;4 boulevard Amiral Courbet   ;ORLY                ;158.323.133;38378
Lacharité   ;Auda      ;female;73;3/3/1951;155;97.6;94190;89 place de Miremont         ;VILLENEUVE-SAINT-GEO;168.508.068;38379
Sarrazin    ;Olivie    ;female;46;9/4/1977;173;99.6;68100;25 rue des Coudriers         ;MULHOUSE            ;317.795.190;38380
Moreau      ;Clarice   ;female;36;6/22/1987;162;65;6700;80 avenue du Marechal Juin   ;SAINT-LAURENT-DU-VAR;460.348.330;38381
Lapierre    ;Cécile    ;female;40;6/17/1983;175;71.5;93120;5 rue des Soeurs             ;LA COURNEUVE        ;139.728.394;38382
Laforest    ;Sydney    ;female;32;7/29/1991;156;93.8;78700;21 rue Victor Hugo           ;CONFLANS-SAINTE-HONO;121.181.641;38383
Sicard      ;Byron     ;male  ;42;7/13/1981;170;65.3;27200;60 Rue Frédéric Chopin       ;VERNON              ;229.568.315;38384
Gagnon      ;Benoît    ;male  ;85;4/16/1939;178;60.6;79000;95 boulevard de Prague       ;NIORT               ;589.690.492;38385
D'Aubigné   ;Parfait   ;male  ;22;7/17/2001;189;89.8;12000;86 rue de Groussay           ;RODEZ               ;518.977.726;38386
Marseau     ;Tanguy    ;male  ;35;9/5/1988;182;72.8;57100;40 rue du Faubourg National  ;THIONVILLE          ;370.524.364;38387
Patenaude   ;Leone     ;female;58;10/29/1965;170;104.6;75002;54 Square de la Couronne     ;PARIS               ;158.590.512;38388
Mireault    ;Alice     ;female;70;1/18/1954;154;64.1;91330;61 Rue Bonnet                ;YERRES              ;156.426.664;38389
Martineau   ;Saville   ;male  ;62;7/20/1961;171;78.1;97400;19 rue Pierre Motte          ;SAINT-DENIS         ;110.109.622;38390
Boutot      ;Florence  ;female;29;8/1/1994;167;73.2;48000;27 rue Reine Elisabeth       ;MENDE               ;438.193.546;38391
Flamand     ;Fifi      ;female;43;12/28/1980;159;91.4;78190;46 avenue Jean Portalis      ;TRAPPES             ;166.204.089;38392
Bourdette   ;Cécile    ;female;24;6/24/1999;166;50.3;93400;40 rue Gouin de Beauchesne   ;SAINT-OUEN          ;151.032.615;38393
Bilodeau    ;Jolie     ;female;47;3/6/1977;174;64;67400;72 route de Lyon             ;ILLKIRCH-GRAFFENSTAD;353.315.748;38394
Descoteaux  ;Bartlett  ;male  ;80;8/24/1943;166;76.9;92360;69 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;190.398.127;38395
Moquin      ;Seymour   ;male  ;57;11/13/1966;178;89.3;17100;65 rue Sébastopol            ;SAINTES             ;547.041.312;38396
Du Trieux   ;Joseph    ;male  ;43;9/20/1980;168;74.3;93220;10 rue Saint Germain         ;GAGNY               ;181.882.684;38397
Louis       ;Forrest   ;male  ;77;11/11/1946;174;69.1;13127;6 Rue Bonnet                 ;VITROLLES           ;497.208.479;38398
Pépin       ;Colette   ;female;48;2/19/1976;168;60.4;8000;48 place Maurice-Charretier  ;CHARLEVILLE-MÉZIÈRES;321.163.705;38399
Lamarre     ;Gaspar    ;male  ;39;2/6/1985;176;106.5;64100;3 Rue du Limas               ;BAYONNE             ;501.868.952;38400
Clément     ;Francis   ;male  ;65;6/1/1958;186;67.8;93160;21 boulevard de Prague       ;NOISY-LE-GRAND      ;128.312.715;38401
Lajeunesse  ;Amaury    ;male  ;54;3/21/1970;171;104;22000;32 rue des Nations Unies     ;SAINT-BRIEUC        ;284.169.198;38402
Leclerc     ;Demi      ;female;32;4/13/1992;163;66.1;33110;7 boulevard Aristide Briand  ;LE BOUSCAT          ;543.512.474;38403
Dandonneau  ;Yvon      ;male  ;62;4/11/1962;173;105.3;93100;77 rue de la Mare aux Carats ;MONTREUIL           ;182.972.356;38404
Bouvier     ;Comforte  ;female;29;3/15/1995;155;84.9;13015;79 boulevard de la Liberation;MARSEILLE           ;469.407.075;38405
Poisson     ;Sennet    ;male  ;56;1/7/1968;177;86.7;53000;98 Place Napoléon            ;LAVAL               ;224.332.807;38406
Marcoux     ;Mariette  ;female;60;11/9/1963;164;70.4;95800;75 boulevard Albin Durand    ;CERGY               ;118.766.032;38407
Bizier      ;Toussaint ;male  ;23;1/11/2001;182;86.9;76130;83 rue des Coudriers         ;MONT-SAINT-AIGNAN   ;215.864.333;38408
Beauchemin  ;Wyatt     ;male  ;65;9/8/1958;168;90.8;34200;87 avenue de Bouvines        ;SÈTE                ;422.983.922;38409
Brousseau   ;Moore     ;male  ;84;10/13/1939;173;71.1;49100;37 Chemin Des Bateliers      ;ANGERS              ;250.711.204;38410
Houle       ;Estelle   ;female;22;8/31/2001;168;58.9;77340;84 rue de la Boétie          ;PONTAULT-COMBAULT   ;137.708.866;38411
Godin       ;Ogier     ;male  ;27;12/31/1996;189;84.1;49100;24 Chemin Des Bateliers      ;ANGERS              ;290.393.992;38412
Brasseur    ;Joanna    ;female;22;4/30/2002;154;85;16100;88 Place de la Gare          ;COGNAC              ;595.622.357;38413
Corbeil     ;Christophe;male  ;56;8/18/1967;167;106.1;94220;35 place Maurice-Charretier  ;CHARENTON-LE-PONT   ;130.277.495;38414
L'Angelier  ;Dalmace   ;female;76;11/22/1947;158;87.2;59140;21 rue Cazade                ;DUNKERQUE           ;339.310.248;38415
Grignon     ;Manon     ;female;68;12/9/1955;162;58.4;4000;21 rue des lieutemants Thomaz;DIGNE-LES-BAINS     ;490.739.806;38416
