Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Marois      ;Millard   ;male  ;77;7/3/1946;174;94.9;13015;87 boulevard de la Liberation;MARSEILLE           ;466.598.369;13604
L'Hiver     ;Hortense  ;female;59;6/21/1964;167;60.7;29000;83 rue de Penthièvre         ;QUIMPER             ;200.353.407;13605
Dupéré      ;Laverne   ;female;71;8/12/1952;159;58.5;13002;88 rue Beauvau               ;MARSEILLE           ;409.322.454;13606
Fouquet     ;Sébastien ;male  ;73;1/2/1951;179;78.2;83200;30 rue du Fossé des Tanneurs ;TOULON              ;413.926.988;13607
Desnoyer    ;Christophe;male  ;36;6/22/1987;182;83;94310;45 boulevard Amiral Courbet  ;ORLY                ;121.297.961;13608
Gaillard    ;Perrin    ;male  ;48;11/22/1975;172;65.6;75006;22 rue Nationale             ;PARIS               ;109.411.843;13609
Cyr         ;Leone     ;female;34;5/2/1990;161;66.9;83400;98 rue des Lacs              ;HYÈRES              ;441.284.771;13610
Vaillancourt;Serge     ;male  ;45;5/30/1978;178;71.7;43000;90 rue Adolphe Wurtz         ;LE PUY-EN-VELAY     ;450.271.370;13611
Raymond     ;Pryor     ;male  ;32;6/28/1991;169;73.6;95100;52 Avenue De Marlioz         ;ARGENTEUIL          ;134.756.637;13612
Thériault   ;Millicent ;female;22;2/26/2002;168;72.2;45100;64 boulevard Amiral Courbet  ;ORLÉANS             ;299.810.777;13613
Fréchette   ;Madelene  ;female;71;7/4/1952;170;59.9;89000;25 rue Sadi Carnot           ;AUXERRE             ;345.609.552;13614
Beaudouin   ;Tempeste  ;female;80;7/3/1943;153;71.1;93220;85 rue Saint Germain         ;GAGNY               ;138.587.748;13615
Camus       ;Léon      ;male  ;66;6/8/1957;178;107.9;97142;48 rue du Général Ailleret   ;LES ABYMES          ;503.735.742;13616
D'Aoust     ;Natalie   ;female;43;7/20/1980;163;53.8;1000;97 rue Petite Fusterie       ;BOURG-EN-BRESSE     ;471.802.457;13617
Lamare      ;Antoine   ;male  ;20;11/24/2003;170;77.8;95200;64 rue des six frères Ruellan;SARCELLES           ;124.289.976;13618
Faure       ;Scoville  ;male  ;74;5/4/1950;165;76.2;26100;32 rue de Groussay           ;ROMANS-SUR-ISÈRE    ;429.809.356;13619
Moquin      ;Julien    ;male  ;74;5/6/1950;164;81.3;39000;7 Rue Hubert de Lisle        ;LONS-LE-SAUNIER     ;355.081.734;13620
Faucher     ;Mathilde  ;female;37;1/17/1987;164;51.8;45000;71 Rue Roussy                ;ORLÉANS             ;206.945.750;13621
Favreau     ;Lundy     ;female;64;6/5/1959;155;96.2;34500;6 rue Marie de Médicis       ;BÉZIERS             ;411.545.045;13622
Lejeune     ;France    ;female;49;5/4/1975;173;98.5;93120;36 rue des Soeurs            ;LA COURNEUVE        ;160.122.558;13623
Gervais     ;Orlene    ;female;37;8/17/1986;159;64.9;92320;24 rue du Gue Jacquet        ;CHÂTILLON           ;172.749.331;13624
Petit       ;Searlait  ;female;46;3/25/1978;166;86.5;30100;30 rue de Geneve             ;ALÈS                ;481.906.386;13625
Bonami      ;Archard   ;male  ;43;10/1/1980;187;77.3;6600;55 Avenue De Marlioz         ;ANTIBES             ;436.984.282;13626
Roux        ;Verney    ;male  ;84;10/16/1939;165;89.7;88100;20 rue Pierre Motte          ;SAINT-DIÉ           ;398.731.543;13627
Bondy       ;Donatien  ;male  ;43;2/12/1981;186;110.3;73000;37 boulevard Albin Durand    ;CHAMBÉRY            ;427.521.907;13628
Émond       ;Laurette  ;female;82;3/14/1942;167;52.5;92220;72 Rue Joseph Vernet         ;BAGNEUX             ;174.835.556;13629
Chassé      ;Landers   ;male  ;49;8/16/1974;169;104.9;83600;10 rue Isambard              ;FRÉJUS              ;462.222.329;13630
Pouchard    ;Avenall   ;male  ;69;4/13/1955;185;109.7;66100;66 rue Clement Marot         ;PERPIGNAN           ;416.743.659;13631
Beausoleil  ;Germaine  ;female;48;12/26/1975;174;99.4;97110;40 rue de la Boétie          ;POINTE-À-PITRE      ;548.111.345;13632
Desforges   ;Harbin    ;male  ;54;5/25/1969;177;112.9;92360;30 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;171.551.933;13633
Chnadonnet  ;Neville   ;male  ;51;11/11/1972;184;91.4;95600;14 Avenue Millies Lacroix    ;EAUBONNE            ;152.775.213;13634
Renaud      ;Viollette ;female;27;11/16/1996;160;60.5;81000;50 Chemin des Bateliers      ;ALBI                ;535.465.151;13635
Henrichon   ;Moore     ;male  ;72;11/3/1951;177;87.2;37200;20 avenue Jean Portalis      ;TOURS               ;270.672.801;13636
Parent      ;Loring    ;male  ;60;1/16/1964;167;83;94310;80 boulevard Amiral Courbet  ;ORLY                ;199.150.890;13637
Gousse      ;Estelle   ;female;43;2/4/1981;156;70.5;64000;59 Faubourg Saint Honoré     ;PAU                 ;523.220.368;13638
Ayot        ;Odo       ;male  ;67;9/2/1956;166;64.3;13200;67 Avenue De Marlioz         ;ARLES               ;122.287.938;13639
Carignan    ;Tempeste  ;female;50;10/9/1973;156;64.5;59800;66 Chemin Challet            ;LILLE               ;331.197.968;13640
Migneault   ;Pierrette ;female;63;3/4/1961;159;57.2;62800;91 Chemin Challet            ;LIÉVIN              ;322.189.516;13641
Franchet    ;Louise    ;female;59;10/28/1964;173;72.3;92270;27 avenue de l'Amandier      ;BOIS-COLOMBES       ;160.170.240;13642
Laderoute   ;Crescent  ;female;23;5/1/2001;166;51.5;78170;94 rue des Soeurs            ;LA CELLE-SAINT-CLOUD;193.542.225;13643
Garceau     ;Senior    ;male  ;54;7/7/1969;182;81.2;69006;68 rue Banaudon              ;LYON                ;408.200.180;13644
Jobin       ;Timothée  ;male  ;43;8/10/1980;189;66.7;59170;84 boulevard Bryas           ;CROIX               ;376.999.118;13645
Josseaume   ;Aubine    ;female;42;8/4/1981;160;55.9;2200;17 avenue Jules Ferry        ;SOISSONS            ;398.434.480;13646
L'Angelier  ;Victor    ;male  ;84;8/29/1939;173;68.9;18000;80 rue Petite Fusterie       ;BOURGES             ;222.479.819;13647
Simon       ;Royden    ;male  ;85;6/30/1938;170;98.3;78120;70 rue Lenotre               ;RAMBOUILLET         ;105.017.932;13648
Boncoeur    ;Lothair   ;male  ;66;5/5/1958;177;62.6;59280;84 rue de Lille              ;ARMENTIÈRES         ;357.581.690;13649
Émond       ;Ferragus  ;male  ;25;5/13/1999;179;90.2;91700;78 rue Sébastopol            ;SAINTE-GENEVIÈVE-DES;144.000.675;13650
Laderoute   ;Bernard   ;male  ;67;10/26/1956;183;108.4;62000;79 rue de Lille              ;ARRAS               ;307.549.309;13651
Laramée     ;Arnou     ;male  ;41;2/14/1983;182;115.4;94320;40 rue du Faubourg National  ;THIAIS              ;166.351.816;13652
Verreau     ;Sydney    ;female;22;8/31/2001;154;49.9;62400;83 rue Marie de Médicis      ;BÉTHUNE             ;365.008.663;13653
Couture     ;Lundy     ;female;41;7/20/1982;173;98.9;94130;85 boulevard de Prague       ;NOGENT-SUR-MARNE    ;189.003.298;13654
Dostie      ;Huette    ;female;82;9/19/1941;152;60.7;77340;8 rue de la Boétie           ;PONTAULT-COMBAULT   ;174.217.292;13655
Dandonneau  ;Sennet    ;male  ;60;6/6/1963;168;72.8;77100;79 Quai des Belges           ;MEAUX               ;121.106.030;13656
Racine      ;Arlette   ;female;42;6/29/1981;167;105.3;76620;88 rue Michel Ange           ;LE HAVRE            ;236.174.459;13657
Collin      ;Campbell  ;male  ;52;2/11/1972;177;112.1;59220;98 Cours Marechal-Joffre     ;DENAIN              ;357.810.316;13658
Deschênes   ;Arianne   ;female;53;12/6/1970;158;96.6;60000;24 rue Jean Vilar            ;BEAUVAIS            ;390.189.070;13659
Savoie      ;Delit     ;female;73;10/11/1950;160;88;55100;4 boulevard d'Alsace         ;VERDUN              ;308.936.197;13660
Vernadeau   ;Alaine    ;female;73;9/15/1950;151;56.8;78800;55 rue des Lacs              ;HOUILLES            ;105.707.912;13661
Lebrun      ;Laurence  ;female;44;12/22/1979;154;61.9;59210;62 rue Victor Hugo           ;COUDEKERQUE-BRANCHE ;363.674.577;13662
Desroches   ;Honore    ;female;65;11/5/1958;159;85.8;4000;44 rue des lieutemants Thomaz;DIGNE-LES-BAINS     ;493.214.329;13663
Robert      ;Faye      ;female;84;12/16/1939;158;86.1;33160;78 rue des Dunes             ;SAINT-MÉDARD-EN-JALL;562.320.705;13664
Grimard     ;Anne      ;female;73;2/2/1951;171;56.4;42100;35 rue du Château            ;SAINT-ÉTIENNE       ;425.606.655;13665
Massé       ;Franck    ;male  ;31;5/18/1992;181;69.4;84100;80 Rue Roussy                ;ORANGE              ;447.775.795;13666
Durand      ;Xavierre  ;female;60;12/11/1963;171;73.4;94300;39 rue Marguerite            ;VINCENNES           ;145.656.556;13667
Leclair     ;Iven      ;male  ;59;8/11/1964;177;80.4;92360;98 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;168.308.824;13668
Bisson      ;Magnolia  ;female;62;10/23/1961;155;99.7;69110;70 rue Pierre Motte          ;SAINTE-FOY-LÈS-LYON ;467.193.924;13669
Bériault    ;Paien     ;male  ;29;9/27/1994;180;102.5;91600;71 rue du Président Roosevelt;SAVIGNY-SUR-ORGE    ;198.241.888;13670
Laisné      ;Donat     ;male  ;29;5/21/1994;173;75.5;35400;16 rue des Dunes             ;SAINT-MALO          ;219.969.687;13671
Jacques     ;Beaufort  ;male  ;27;4/21/1997;177;86.8;95000;84 rue de Penthièvre         ;PONTOISE            ;361.193.099;13672
Auberjonois ;Fifine    ;female;39;10/4/1984;174;73.3;69300;63 Rue Marie De Médicis      ;CALUIRE-ET-CUIRE    ;424.659.784;13673
Givry       ;Yolande   ;female;29;8/10/1994;156;73.3;57070;61 Rue St Ferréol            ;METZ                ;309.347.212;13674
Bergeron    ;Geneviève ;female;48;12/21/1975;174;74.5;69003;77 rue de la République      ;LYON                ;449.939.792;13675
Gauthier    ;Demi      ;female;83;4/26/1941;151;57.8;13013;79 boulevard de la Liberation;MARSEILLE           ;494.848.813;13676
Déziel      ;Etoile    ;female;40;2/2/1984;158;76.5;69007;23 rue Banaudon              ;LYON                ;470.438.589;13677
Lepage      ;Delmare   ;female;46;10/26/1977;163;65.9;91000;11 rue Gustave Eiffel        ;RIS-ORANGIS         ;135.721.886;13678
Desaulniers ;Stéphanie ;female;79;7/22/1944;158;59;92110;62 Rue de Strasbourg         ;CLICHY              ;128.430.734;13679
Desjardins  ;Céline    ;female;72;7/24/1951;162;80.3;36000;48 rue du Gue Jacquet        ;CHÂTEAUROUX         ;259.176.299;13680
Dandonneau  ;Caroline  ;female;40;5/13/1984;167;86.9;75015;79 rue La Boétie             ;PARIS               ;130.760.364;13681
Riel        ;Stéphane  ;male  ;50;5/16/1974;181;71.5;97100;12 Rue du Limas              ;BASSE-TERRE         ;584.104.042;13682
Rodrigue    ;Fauna     ;female;57;11/9/1966;169;85.8;92100;58 cours Jean Jaures         ;BOULOGNE-BILLANCOURT;134.890.150;13683
Roussel     ;Florus    ;male  ;73;3/24/1951;180;76.1;97410;46 rue Gouin de Beauchesne   ;SAINT-PIERRE        ;219.706.727;13684
Caouette    ;Logistilla;female;72;9/23/1951;171;49.3;97440;96 rue de l'Epeule           ;SAINT-ANDRÉ         ;213.575.428;13685
Collin      ;Carole    ;female;55;12/1/1968;166;96.9;94190;92 place de Miremont         ;VILLENEUVE-SAINT-GEO;137.628.951;13686
Pouliotte   ;Bradamate ;female;56;10/30/1967;166;65.9;93290;52 avenue Jean Portalis      ;TREMBLAY-EN-FRANCE  ;114.890.994;13687
Vadnais     ;Campbell  ;male  ;52;3/20/1972;171;75.9;91240;40 rue Gouin de Beauchesne   ;SAINT-MICHEL-SUR-ORG;195.361.291;13688
Montminy    ;Pryor     ;male  ;28;5/28/1995;189;109.2;75011;34 Place de la Madeleine     ;PARIS               ;161.350.081;13689
Bérubé      ;Laurene   ;female;53;6/9/1970;174;53.5;33000;75 avenue de l'Amandier      ;BORDEAUX            ;546.738.107;13690
Meunier     ;Roland    ;male  ;34;6/4/1989;181;113.6;78140;70 boulevard d'Alsace        ;VÉLIZY-VILLACOUBLAY ;154.996.247;13691
Salois      ;Barry     ;male  ;75;3/5/1949;172;78.8;42000;15 rue Sébastopol            ;SAINT-ÉTIENNE       ;427.873.703;13692
Rhéaume     ;Édouard   ;male  ;43;11/1/1980;178;85.4;91300;38 Quai des Belges           ;MASSY               ;135.516.339;13693
Guérette    ;Philippine;female;57;5/21/1966;163;73.1;10000;77 avenue Jean Portalis      ;TROYES              ;327.048.960;13694
Brian       ;Pascal    ;male  ;58;7/31/1965;180;89.6;33400;96 rue du Faubourg National  ;TALENCE             ;577.050.594;13695
Bourassa    ;Senior    ;male  ;42;11/17/1981;174;89.4;97450;10 avenue du Marechal Juin   ;SAINT-LOUIS         ;297.679.297;13696
Charlebois  ;Diane     ;female;73;3/16/1951;169;80.1;95140;89 rue Saint Germain         ;GARGES-LÈS-GONESSE  ;153.288.873;13697
Tachel      ;Agate     ;female;56;7/9/1967;163;59;94130;87 boulevard de Prague       ;NOGENT-SUR-MARNE    ;136.096.304;13698
Corbeil     ;Emmanuelle;female;76;7/22/1947;160;95.6;45160;75 Rue Roussy                ;OLIVET              ;257.600.121;13699
Laberge     ;Russell   ;male  ;31;1/10/1993;184;68.3;13400;30 rue de Lille              ;AUBAGNE             ;495.080.219;13700
Gousse      ;Germaine  ;female;73;6/24/1950;160;86.8;92130;14 route de Lyon             ;ISSY-LES-MOULINEAUX ;175.593.060;13701
Charlesbois ;Vallis    ;male  ;38;8/9/1985;184;95.5;59280;96 rue de Lille              ;ARMENTIÈRES         ;394.774.620;13702
Huppé       ;Vallis    ;male  ;42;6/20/1981;168;89.8;77200;96 rue du Fossé des Tanneurs ;TORCY               ;178.115.535;13703
René        ;Simone    ;female;54;9/11/1969;160;94.7;94230;52 Chemin Du Lavarin Sud     ;CACHAN              ;140.934.187;13704
Chenard     ;Linette   ;female;38;6/30/1985;172;49.1;78700;48 rue Victor Hugo           ;CONFLANS-SAINTE-HONO;107.717.132;13705
Brochu      ;Malagigi  ;male  ;65;5/29/1958;181;100.3;94170;2 rue Goya                   ;LE PERREUX-SUR-MARNE;148.982.457;13706
LaGarde     ;Christabel;female;56;5/25/1967;155;66.6;68300;8 avenue du Marechal Juin    ;SAINT-LOUIS         ;324.166.169;13707
Lépicier    ;Adélaïde  ;female;65;11/14/1958;162;98.2;93150;33 Place Napoléon            ;LE BLANC-MESNIL     ;183.517.683;13708
Aubin       ;Merlin    ;male  ;85;10/19/1938;168;86.5;63000;21 Rue de Strasbourg         ;CLERMONT-FERRAND    ;485.869.154;13709
Hébert      ;Frédérique;female;47;11/6/1976;165;73.2;97230;19 rue Sébastopol            ;SAINTE-MARIE        ;556.531.910;13710
Corbeil     ;Chapin    ;male  ;33;7/30/1990;187;110;39000;40 Rue Hubert de Lisle       ;LONS-LE-SAUNIER     ;344.428.764;13711
Givry       ;Patrick   ;male  ;35;12/22/1988;172;78.8;64600;34 Chemin Des Bateliers      ;ANGLET              ;584.564.252;13712
Moïse       ;Montague  ;male  ;34;5/30/1989;173;88.6;59240;80 rue Cazade                ;DUNKERQUE           ;384.573.993;13713
Beaulieu    ;Caroline  ;female;27;4/25/1997;159;81.6;6150;25 Rue Marie De Médicis      ;CANNES-LA-BOCCA     ;423.939.466;13714
Charron     ;Roger     ;male  ;70;1/22/1954;173;101.9;75116;66 Faubourg Saint Honoré     ;PARIS               ;179.294.584;13715
Pichette    ;Paul      ;male  ;35;6/23/1988;184;98.6;47000;72 rue Gontier-Patin         ;AGEN                ;559.723.063;13716
Bellefeuille;Alice     ;female;42;9/10/1981;166;72.2;97460;7 rue Gouin de Beauchesne    ;SAINT-PAUL          ;281.335.973;13717
Fontaine    ;Percy     ;male  ;23;4/20/2001;176;66.8;75001;1 Square de la Couronne      ;PARIS               ;120.762.790;13718
Rouze       ;Scoville  ;male  ;57;12/22/1966;167;83.4;93240;51 avenue Jules Ferry        ;STAINS              ;184.702.107;13719
Fugère      ;Yolette   ;female;49;5/27/1974;154;57.4;97160;18 rue Goya                  ;LE MOULE            ;566.382.324;13720
Desjardins  ;Fanchon   ;female;36;2/21/1988;154;100.3;5000;85 rue Saint Germain         ;GAP                 ;463.569.141;13721
St-Pierre   ;Soren     ;male  ;80;12/4/1943;162;66.8;44700;16 boulevard Amiral Courbet  ;ORVAULT             ;291.742.109;13722
Poirier     ;Bruce     ;male  ;47;5/17/1976;173;112.6;69500;61 rue Grande Fusterie       ;BRON                ;472.766.321;13723
Cyr         ;Claudette ;female;66;8/20/1957;167;70.3;31200;93 rue Pierre De Coubertin   ;TOULOUSE            ;510.141.481;13724
Blanchard   ;Agnès     ;female;32;3/4/1992;170;61.7;59200;31 quai Saint-Nicolas        ;TOURCOING           ;390.349.509;13725
Lebrun      ;Villette  ;female;47;10/11/1976;160;95.3;83130;71 rue des Soeurs            ;LA GARDE            ;492.743.820;13726
Dubois      ;Alexandrie;female;44;4/4/1980;159;64.3;97500;73 rue de la Hulotais        ;SAINT-PIERRE-ET-MIQU;563.321.142;13727
Saindon     ;Lance     ;male  ;62;9/17/1961;182;91.5;62000;19 rue de Lille              ;ARRAS               ;394.287.120;13728
Moquin      ;Neville   ;male  ;57;8/9/1966;175;85.9;19100;21 rue Grande Fusterie       ;BRIVE-LA-GAILLARDE  ;552.061.852;13729
Méthot      ;Clementine;female;60;10/24/1963;169;79;6200;29 rue des Chaligny          ;NICE                ;491.849.638;13730
Talon       ;Denise    ;female;56;10/17/1967;168;54.9;78170;23 rue des Soeurs            ;LA CELLE-SAINT-CLOUD;183.310.235;13731
Sciverit    ;Fabien    ;male  ;59;9/28/1964;175;108.2;21200;99 Rue du Limas              ;BEAUNE              ;357.916.832;13732
Desilets    ;Methena   ;female;30;10/14/1993;174;54.7;76130;17 rue des Coudriers         ;MONT-SAINT-AIGNAN   ;261.479.684;13733
Chastain    ;Leal      ;male  ;74;12/9/1949;175;69.2;34200;89 avenue de Bouvines        ;SÈTE                ;461.718.872;13734
Babin       ;Alfred    ;male  ;42;11/27/1981;173;77.8;91200;13 rue de Lille              ;ATHIS-MONS          ;124.237.144;13735
Corbin      ;Didier    ;male  ;27;12/10/1996;172;87.1;92240;30 avenue Voltaire           ;MALAKOFF            ;107.533.335;13736
Laboissonniè;Blanchefle;female;85;6/24/1938;152;72.5;33700;64 rue Reine Elisabeth       ;MÉRIGNAC            ;521.586.912;13737
Coudert     ;Jolie     ;female;59;4/21/1965;171;100.1;93250;66 Place Charles de Gaulle   ;VILLEMOMBLE         ;190.903.973;13738
Perreault   ;Slainie   ;female;64;3/17/1960;168;59.8;13015;14 boulevard de la Liberation;MARSEILLE           ;426.980.690;13739
Quessy      ;Charmaine ;female;27;4/7/1997;172;69;38000;50 avenue Ferdinand de Lessep;GRENOBLE            ;416.254.072;13740
Béland      ;Ruby      ;female;77;9/18/1946;164;96;71300;69 Rue de Verdun             ;MONTCEAU-LES-MINES  ;377.787.572;13741
Dagenais    ;Gill      ;male  ;80;9/22/1943;178;98.7;92160;89 Avenue De Marlioz         ;ANTONY              ;108.738.498;13742
Loiselle    ;Avent     ;male  ;53;8/25/1970;186;80.5;92230;72 rue Saint Germain         ;GENNEVILLIERS       ;114.921.966;13743
Robitaille  ;Davet     ;male  ;25;5/19/1998;183;76.5;93250;99 Place Charles de Gaulle   ;VILLEMOMBLE         ;175.283.168;13744
Côté        ;Pansy     ;female;51;4/6/1973;159;55.2;92210;8 rue des Nations Unies      ;SAINT-CLOUD         ;186.583.229;13745
Grignon     ;Isaac     ;male  ;70;9/26/1953;164;84.3;34200;25 avenue de Bouvines        ;SÈTE                ;462.189.629;13746
Maheu       ;Robert    ;male  ;47;10/17/1976;185;76.1;59800;40 Chemin Challet            ;LILLE               ;394.318.689;13747
Benjamin    ;Catherine ;female;68;2/2/1956;164;86.4;91220;95 rue Grande Fusterie       ;BRÉTIGNY-SUR-ORGE   ;102.917.479;13748
Blondlot    ;Eloise    ;female;70;6/13/1953;162;97;75009;65 Place de la Madeleine     ;PARIS               ;147.020.921;13749
Brasseur    ;Jeoffroi  ;male  ;20;5/24/2003;179;79.9;30000;30 boulevard de Prague       ;NÎMES               ;423.550.307;13750
Fournier    ;Gill      ;male  ;36;11/13/1987;184;99.6;31170;38 quai Saint-Nicolas        ;TOURNEFEUILLE       ;590.816.963;13751
Arpin       ;Frédéric  ;male  ;24;1/1/2000;185;62.7;97400;53 rue Pierre Motte          ;SAINT-DENIS         ;122.053.079;13752
Sabourin    ;Delphine  ;female;30;2/9/1994;174;66;91300;90 Quai des Belges           ;MASSY               ;113.832.172;13753
Lepage      ;Sophie    ;female;52;8/6/1971;173;91.5;98800;66 Rue Roussy                ;NOUMÉA              ;308.904.327;13754
